# source: Dr. Duke's Phytochemical & Ethnobotanical Database (COMMON_NAMES.csv joined to FNFTAX.csv via FNFNUM)
# retrieved/processed: 2026-08-18
organism_id	scientific_name	duke_common_name	all_duke_common_names
Plant_Microchazete_loktakensis	Microchazete loktakensis		
Plant_Microcitrus_spp.	Microcitrus spp.		
Plant_Micrococos_philippinensis	Micrococos philippinensis		
Plant_Microcos_sp.	Microcos sp.		
Plant_Microgramma_nitida	Microgramma nitida		
Plant_Micromelum_integrrimum	Micromelum integrrimum		
Plant_Micromelum_zeylanicum	Micromelum zeylanicum		
Plant_Micromonospeciesra	Micromonospeciesra		
Plant_Micromyrtus_striata	Micromyrtus striata	Fringed-heath myrtle	Fringed-heath myrtle
Plant_Microporous_flabelliformis	Microporous flabelliformis		
Plant_Microtea_sp.	Microtea sp.		
Plant_Microtonea_prainiana	Microtonea prainiana		
Plant_Mikania_monogasensis	Mikania monogasensis		
Plant_Mikania_pyramidata	Mikania pyramidata		
Plant_Mikania_sp.	Mikania sp.		
Plant_Miliusa_sp.	Miliusa sp.		
Plant_Milletia_dura	Milletia dura		
Plant_Milletia_pachycarpa	Milletia pachycarpa		
Plant_Milletia_pendula	Milletia pendula		
Organism_1704	Millettia micans		
Plant_Millettia_richardiana	Millettia richardiana		
Organism_19625	Mimosa scabrella		
Plant_Mimosa_spp.	Mimosa spp.		
Organism_57670	Minthostachys tomentosa		
Plant_Minuartia_graminifolia	Minuartia graminifolia		
Plant_Mitragyna	Mitragyna		
Organism_14551	Mitragyna africana		
Plant_Mitragyna_japonica	Mitragyna japonica		
Plant_Mitragyna_sp.	Mitragyna sp.		
Plant_Mnium_affine	Mnium affine		
Plant_Mnium_spp.	Mnium spp.		
Organism_22708	Mnium undulatum		
Plant_Mochia_velutina	Mochia velutina		
Plant_Monactis_macbridel	Monactis macbridel		
Plant_Monechma_debilis	Monechma debilis		
Organism_23536	Monimia rotundifolia		
Plant_Monocylcanthus_vignei	Monocylcanthus vignei		
Plant_Monodoro_sp.	Monodoro sp.		
Plant_Monoon_borneense	Monoon borneense		
Plant_Monoon_cupulare	Monoon cupulare		
Plant_Monopteryx_spp.	Monopteryx spp.		
Plant_Monosis_volkameriifolia	Monosis volkameriifolia		
Plant_Montanao_sp.	Montanao sp.		
Plant_Montanoa_rosei	Montanoa rosei		
Plant_Monteverdia_fugax	Monteverdia fugax		
Plant_Monteverdia_obtusifolia	Monteverdia obtusifolia		
Plant_Monteverdia_robusta	Monteverdia robusta		
Organism_48452	Montrouziera sphaeroidea		
Organism_26894	Moquinia velutina		
Plant_Morella_adenophora	Morella adenophora		
Plant_Morella_salicifolia	Morella salicifolia		
Plant_Morierina_sp.	Morierina sp.		
Organism_24590	Morinda reticulata		
Plant_Moroxydini_hydrochloridum	Moroxydini hydrochloridum		
Plant_Moru_insignis	Moru insignis		
Organism_20767	Morus multicaulis		
Plant_Mosla_hadai	Mosla hadai		
Plant_Moullava_tortuosa	Moullava tortuosa		
Plant_Mucuna_interrupta	Mucuna interrupta		
Plant_Mucuna_lamellata	Mucuna lamellata		
Plant_Mucuna_spp.	Mucuna spp.		
Plant_Muellera_unifoliolata	Muellera unifoliolata		
Plant_Munozia_maronii	Munozia maronii		
Plant_Murraya_spp.	Murraya spp.		
Plant_Mussaenda_arvense	Mussaenda arvense		
Plant_Mussaenda_sp.	Mussaenda sp.		
Plant_Mussatia	Mussatia		
Plant_Mussatia_spp.	Mussatia spp.		
Plant_Mutisia_oligodon	Mutisia oligodon		
Plant_Myoporum_sp.	Myoporum sp.		
Plant_Myosotis_soleirolii	Myosotis soleirolii		
Organism_56709	Myrceugenia euosma		
Plant_Myrcia_glabra	Myrcia glabra		
Plant_Myrciaria_rupestris	Myrciaria rupestris		
Plant_Myristica_ceylanica	Myristica ceylanica		
Plant_Myristica_simarum	Myristica simarum		
Organism_11413	Myristica simiarum		
Plant_Myristica_spp	Myristica spp		
Plant_Myrocarpus_silvestris	Myrocarpus silvestris		
Plant_Myrsine_lancifolia	Myrsine lancifolia		
Plant_Myrsine_sp.	Myrsine sp.		
Plant_Myrsine_spp.	Myrsine spp.		
Plant_Myrtillocactus_sp.	Myrtillocactus sp.		
Plant_Myrtopsis_microcarpa	Myrtopsis microcarpa		
Plant_Myzodendron_punctulatum	Myzodendron punctulatum		
Plant_Nandina_spp.	Nandina spp.		
Organism_56736	Nanophyton erinaceum		
Plant_Naravelia_zeylandica	Naravelia zeylandica		
Plant_Narcissus_dubius	Narcissus dubius		
Plant_Nasa_magnifica	Nasa magnifica		
Plant_Nasa_tingomariensis	Nasa tingomariensis		
Plant_Nasa_urens	Nasa urens		
Organism_56787	Nauclea zeylanica		
Plant_Naucleopsis_oblongifolia	Naucleopsis oblongifolia		
Plant_Nectandra_amazonumm	Nectandra amazonumm		
Organism_23533	Nectandra ramonensis		
Plant_Nectandra_spp.	Nectandra spp.		
Plant_Neillia_tanakae	Neillia tanakae		
Plant_Nelumbinis_rhizomatis	Nelumbinis rhizomatis		
Plant_Nemuaron_vieilardii	Nemuaron vieilardii		
Plant_Neocallitropis_araucarioides	Neocallitropis araucarioides		
Organism_20060	Neocallitropsis araucarioides		
Plant_Neochilenia_spp.	Neochilenia spp.		
Organism_30315	Neofabricia sericisepala		
Organism_55342	Neolitsea variabillima		
Organism_22018	Neolloydia texensis		
Plant_Neomarica_caerulea	Neomarica caerulea		
Plant_Neomarica_gracilis	Neomarica gracilis		
Plant_Neomirandea_eximia	Neomirandea eximia		
Organism_23024	Neomoorea wallisii		
Plant_Neoregelia_spp.	Neoregelia spp.		
Organism_26876	Neottianthe cucullata		
Plant_Nepenthes_spp.	Nepenthes spp.		
Organism_25596	Nepeta assurgens		
Plant_Nepeta_binaloudensis	Nepeta binaloudensis		
Plant_Nepeta_concolor	Nepeta concolor		
Plant_Nepeta_crassifolia	Nepeta crassifolia		
Organism_22330	Nepeta macrantha		
Plant_Nepeta_menthoides	Nepeta menthoides		
Organism_17050	Nepeta pungens		
Plant_Nepeta_satureioides	Nepeta satureioides		
Organism_17052	Nepeta saturejoides		
Plant_Nepeta_sorgerae	Nepeta sorgerae		
Organism_3974	Nepeta transcaucasica		
Plant_Nepeta_ucranica	Nepeta ucranica		
Plant_Nephteis_fasicularis	Nephteis fasicularis		
Plant_Nerine_alta	Nerine alta		
Plant_Nerine_crispa	Nerine crispa		
Plant_Nerine_filamentosa	Nerine filamentosa		
Plant_Nerine_sp.	Nerine sp.		
Plant_Nerolaena_spp.	Nerolaena spp.		
Plant_Nervilia_sp.	Nervilia sp.		
Plant_Neuraputia_magnifica	Neuraputia magnifica		
Organism_48447	Neurolaena cobanensis		
Plant_Neurolaena_spp.	Neurolaena spp.		
Plant_Nicotiana_sp.	Nicotiana sp.		
Plant_Nidorella	Nidorella		
Plant_Nidorella_spp.	Nidorella spp.		
Plant_Nidularium_spp.	Nidularium spp.		
Organism_11470	Nigritella nigra		
Plant_Nigritella_spp.	Nigritella spp.		
Plant_Niphidium_nidulare	Niphidium nidulare		
Plant_Niphogeton_dissecta	Niphogeton dissecta		
Organism_14030	Nitella hookeri		
Organism_22538	Nothofagus procera		
Plant_Nothofagus_sp	Nothofagus sp		
Organism_18439	Notholaena chilensis		
Plant_Notholaena_reflecta	Notholaena reflecta		
Plant_Notholaena_sp.	Notholaena sp.		
Plant_Notholirion_hyacinthium	Notholirion hyacinthium		
Plant_Notholiron_hyacinthinum	Notholiron hyacinthinum		
Organism_22260	Notonia petraea		
Plant_Notothylas_temperata	Notothylas temperata		
Organism_23990	Notylia latilabia		
Plant_Nyctanthes_sp.	Nyctanthes sp.		
Plant_Nymphaea_lingulata	Nymphaea lingulata		
Plant_Nymphaea_sp.	Nymphaea sp.		
Organism_12635	Nymphaea spp.		
Plant_Nymphoides_spp.	Nymphoides spp.		
Plant_Nyssa_spp.	Nyssa spp.		
Plant_Ochrocarpus_siamensis	Ochrocarpus siamensis		
Plant_Ochrocarpus_spp.	Ochrocarpus spp.		
Plant_Ochrosia_sp.	Ochrosia sp.		
Organism_35415	Ocotea argyrophylla		
Plant_Ocotea_brenesii	Ocotea brenesii		
Plant_Ocotea_costulata	Ocotea costulata		
Plant_Ocotea_diospyrifolia	Ocotea diospyrifolia		
Organism_35286	Ocotea elegans		
Organism_23200	Ocotea spp.		
Organism_23944	Ocotea venenosa		
Plant_Odixia_spp.	Odixia spp.		
Plant_Odonittes_serotina	Odonittes serotina		
Organism_10226	Oenanthe japonica		
Organism_20455	Oenanthe stolonifera		
Plant_Oenothera_lavendulaefolia	Oenothera lavendulaefolia		
Plant_Oenothera_spp.	Oenothera spp.		
Organism_48601	Officinal magnolia		
Organism_25880	Olax andronensis		
Organism_25881	Olax glabriflora		
Organism_30357	Olax phyllanthi		
Plant_Olax_psitticorum	Olax psitticorum		
Plant_Olax_scandens	Olax scandens		
Plant_Olax_sp.	Olax sp.		
Plant_Olax_spp.	Olax spp.		
Organism_6715	Oldenlandia biflora		
Plant_Oldenlandia_lactea	Oldenlandia lactea		
Organism_17687	Olea africana		
Plant_Olea_lancea	Olea lancea		
Plant_Oleandra_neriifolia	Oleandra neriifolia		
Organism_30146	Olearia fulgens		
Plant_Oltmannsiellopsis_unicellularis	Oltmannsiellopsis unicellularis		
Organism_18769	Omphalea queenslandiae		
Organism_24782	Oncidium excavatum		
Plant_Oncidium_rhynchum	Oncidium rhynchum		
Plant_Oncoba_manii	Oncoba manii		
Organism_23280	Onobrychis iberica		
Organism_26570	Onobrychis sp.		
Plant_Onoceris_albicans	Onoceris albicans		
Plant_Onopordon_sibthorpianum	Onopordon sibthorpianum		
Organism_14318	Onopordum acaule		
Plant_Onopordum_alxandrinum	Onopordum alxandrinum		
Organism_25945	Onopordum caricum		
Plant_Onoseris	Onoseris		
Plant_Onoseris_acerifolia	Onoseris acerifolia		
Plant_Onosma_caucasica	Onosma caucasica		
Organism_56791	Onosma hookeri		
Organism_56792	Onosma hookerii		
Organism_5895	Oonopsis condensata		
Plant_Ophicalcitum	Ophicalcitum		
Plant_Ophiorrhiza_communis	Ophiorrhiza communis		
Plant_Ophiorrhiza_longiflora	Ophiorrhiza longiflora		
Plant_Ophiorrhiza_marginata	Ophiorrhiza marginata		
Plant_Ophiorrhiza_pectinata	Ophiorrhiza pectinata		
Plant_Ophiorrhiza_remotiflora	Ophiorrhiza remotiflora		
Plant_Ophiorrhiza_sp.	Ophiorrhiza sp.		
Plant_Ophryosporus_axilliflorus	Ophryosporus axilliflorus		
Plant_Ophrys_arachnitiformis	Ophrys arachnitiformis		
Organism_57509	Ophthalmoblapton macrophyllum		
Plant_Ophyrosporus_charrua	Ophyrosporus charrua		
Plant_Ophyrosporus_chilca	Ophyrosporus chilca		
Plant_Opiorrhiza_sp.	Opiorrhiza sp.		
Organism_6763	Opsiandra maya		
Organism_25410	Opuntia bergeriana		
Plant_Orbivestus_karaguensis	Orbivestus karaguensis		
Organism_11475	Orchis sambucina		
Plant_Oreopteris	Oreopteris		
Plant_Oriastrum_lycopodioides	Oriastrum lycopodioides		
Plant_Origanum_bilgeri	Origanum bilgeri		
Plant_Origanum_husnucan-baseri	Origanum husnucan-baseri		
Plant_Origanum_munzurense	Origanum munzurense		
Plant_Orixa_sp	Orixa sp		
Plant_Orixa_spp.	Orixa spp.		
Organism_26386	Orlaya daucorlaya		
Plant_Orlaya_spp._Lasthenia_spp.	Orlaya spp. Lasthenia spp.		
Plant_Ormensis_multicaulis	Ormensis multicaulis		
Plant_Ormosia_pinnata	Ormosia pinnata		
Organism_24115	Ornithoglossum glaucum		
Plant_Orobanche_denudata	Orobanche denudata		
Plant_Orobanche_loricata	Orobanche loricata		
Organism_7163	Orobus tuberosus		
Plant_Orsellinic_acid	Orsellinic acid		
Plant_Orthrosanthus_chimboracensis	Orthrosanthus chimboracensis		
Plant_Oryza_grandiglumis	Oryza grandiglumis		
Plant_Os_corallii	Os corallii		
Plant_Os_draconis	Os draconis		
Organism_15641	Osmanthus aquifolium		
Organism_54033	Osmorhiza aristata var. laxa		
Organism_10391	Osmunda asiatica		
Plant_Osteophleum_platyspermum	Osteophleum platyspermum		
Organism_17570	Osteophloeum spp.		
Organism_25865	Osteophloeum sulcatum		
Plant_Osteospermum_incanum	Osteospermum incanum		
Plant_Osteospermum_subulatum	Osteospermum subulatum		
Plant_Ostrya_spp.	Ostrya spp.		
Organism_18188	Otholobium rotundifolium		
Organism_24225	Otholobium spicatum		
Organism_24227	Otholobium wilmsii		
Plant_Otochilus_fusta	Otochilus fusta		
Plant_Ouratea_sp.	Ouratea sp.		
Plant_Ourouparia_gambier	Ourouparia gambier		
Organism_24147	Oxalis purpurata		
Plant_Oxalis_sp.	Oxalis sp.		
Organism_18335	Oxalis spp.		
Organism_57621	Oxymitra velutina		
Organism_32124	Oxytropis fetida (Vill.) DC.		
Organism_32126	Oxytropis helvetica Scheele		
Organism_2146	Oxytropis jordalii		
Organism_32128	Oxytropis lapponica (Wahlenb.) J. Gay		
Plant_Oxytropis_spp.	Oxytropis spp.		
Plant_Oxytropis_turczaninovii	Oxytropis turczaninovii		
Plant_Oxytropis_varlakovii	Oxytropis varlakovii		
Organism_21784	Ozothamnus ericifolius		
Plant_Ozothamnus_purpurescens	Ozothamnus purpurescens		
Plant_Pachycarpus_sp.	Pachycarpus sp.		
Plant_Pachygone_somniferum_Miq.	Pachygone somniferum Miq.		
Organism_20172	Pachypodanthium confine		
Plant_Pachypodanthium_sp.	Pachypodanthium sp.		
Plant_Paenia_albiflora	Paenia albiflora		
Plant_Paeonia_mouton	Paeonia mouton		
Organism_25994	Paeonia potaninii var. trollioides		
Plant_Paeonia_spp.	Paeonia spp.		
Plant_Paeoniae_radix	Paeoniae radix		
Plant_Paepalanthus_bromeloides	Paepalanthus bromeloides		
Organism_22192	Paepalanthus planifolius		
Organism_6586	Pagiantha macrocarpa		
Plant_Palicourea_muscosa	Palicourea muscosa		
Plant_Palicourea_prunifolia	Palicourea prunifolia		
Plant_Palicourea_suerrensis	Palicourea suerrensis		
Organism_30389	Palmeria hypotephra		
Plant_Palmeria_racemosa	Palmeria racemosa		
Plant_Pamburus_missions	Pamburus missions		
Organism_56535	Panax divaricatus		
Plant_Pancratium_sp.	Pancratium sp.		
Plant_Pancratium_spp.	Pancratium spp.		
Organism_23298	Pandaca ochrascens		
Organism_8119	Pandaca retusa		
Organism_20687	Pandacastrum saccharatum		
Organism_12884	Pandanus odorus		
Organism_25049	Panicum melinis		
Plant_Panicum_sp.	Panicum sp.		
Organism_35413	Panopsis sessilifolia		
Plant_Papaver_albiforum	Papaver albiforum		
Plant_Papaver_auranticum	Papaver auranticum		
Organism_22009	Papaver floribundum Desf.		
Plant_Papaver_oreophillum	Papaver oreophillum		
Organism_20678	Papaver spicatum		
Plant_Papaver_trifolium_Boiss	Papaver trifolium Boiss		
Plant_Papilionaceae_Leguminosae	Papilionaceae_Leguminosae		
Plant_Pappobolus_lehmannii	Pappobolus lehmannii		
Plant_Papuacedrus_torricellenis	Papuacedrus torricellenis		
Plant_Parabarium_sp.	Parabarium sp.		
Plant_Parablechnum_novae-zelandiae	Parablechnum novae-zelandiae		
Organism_26126	Parahebe birleyi		
Organism_26127	Parahebe linifolia		
Plant_Paramiflos_glandulosus	Paramiflos glandulosus		
Organism_56306	Paraschistochila pinnatifolia		
Plant_Paratecoma_koraiensis	Paratecoma koraiensis		
Organism_16455	Paravallaris maingayi		
Plant_Parinari_canarioides	Parinari canarioides		
Plant_Paris_fargesii	Paris fargesii		
Organism_24917	Parodia sanguiniflora		
Plant_Parodiodoxa_chionophila	Parodiodoxa chionophila		
Plant_Parquetina_sp.	Parquetina sp.		
Organism_21408	Parthenium cineraceum		
Plant_Parthenium_hyterophorus	Parthenium hyterophorus		
Plant_Passiflora_auriculata	Passiflora auriculata		
Plant_Passiflora_cuneata	Passiflora cuneata		
Plant_Passiflora_cyanea	Passiflora cyanea		
Plant_Passiflora_helleri	Passiflora helleri		
Plant_Passiflora_juliana	Passiflora juliana		
Plant_Passiflora_lobbii	Passiflora lobbii		
Plant_Passiflora_mollis	Passiflora mollis		
Plant_Passiflora_pilosicorona	Passiflora pilosicorona		
Plant_Passiflora_quadrifaria	Passiflora quadrifaria		
Plant_Passiflora_tenuifila	Passiflora tenuifila		
Plant_Passiflora_trifasciata	Passiflora trifasciata		
Plant_Pastinaca_silvestris	Pastinaca silvestris		
Plant_Patrinia_sp.	Patrinia sp.		
Plant_Patriniae_scabiosaefoliae	Patriniae scabiosaefoliae		
Organism_16626	Paullinia pachycarpa		
Plant_Paullinia_tomentosa	Paullinia tomentosa		
Plant_Paulownia_sp.	Paulownia sp.		
Organism_26399	Paulownia taiwaniana		
Plant_Pausinystalia	Pausinystalia		
Organism_24213	Pausinystalia macroceras		
Plant_Pausinystalia_sp.	Pausinystalia sp.		
Plant_Pausinystalia_yomhinbe	Pausinystalia yomhinbe		
Organism_54666	Pavia rubra		
Plant_Pavonia_leptocalyx	Pavonia leptocalyx		
Plant_Pavonia_schiedeana	Pavonia schiedeana		
Plant_Peaenia_albiflora	Peaenia albiflora		
Organism_24295	Pediastrum boryanum		
Organism_21428	Pedicularis alaschanica		
Plant_Pedicularis_macrochila	Pedicularis macrochila		
Plant_Pedicularis_sibthorpii	Pedicularis sibthorpii		
Plant_Pedicularis_spp.	Pedicularis spp.		
Plant_Pedicularis_wilhelmsiana	Pedicularis wilhelmsiana		
Plant_Pekilocerus_bufonius	Pekilocerus bufonius		
Plant_Pelargonium_spp.	Pelargonium spp.		
Organism_22897	Pelea christophersenii		
Plant_Pellaea_regnelliana	Pellaea regnelliana		
Plant_Pellia_barbigera	Pellia barbigera		
Plant_Pellionia_minima	Pellionia minima		
Plant_Pellionia_pellucida	Pellionia pellucida		
Plant_Peltanthera_floribunda	Peltanthera floribunda		
Organism_23477	Peltogyne recifensis		
Plant_Peltogyne_sp.	Peltogyne sp.		
Organism_12387	Peltophorum inerme		
Organism_13834	Peniocereus fosterianus		
Organism_14126	Pentachondra ericaefolia		
Plant_Pentachondra_spp.	Pentachondra spp.		
Plant_Pentanema_bifrons	Pentanema bifrons		
Plant_Pentatropis_spiralis	Pentatropis spiralis		
Plant_Peperomia_arifolia	Peperomia arifolia		
Organism_20263	Pera ferruginea		
Plant_Pera_glabrata	Pera glabrata		
Plant_Perezia_nutans	Perezia nutans		
Organism_25120	Pergularia pallida		
Organism_6385	Perilla arguta		
Organism_20086	Perovskia scrophulariaefolia		
Plant_Perovskia_spp.	Perovskia spp.		
Plant_Persea_dymifolia	Persea dymifolia		
Plant_Persea_pyrifolia	Persea pyrifolia		
Plant_Persea_spp.	Persea spp.		
Plant_Persicaria_stelligera	Persicaria stelligera		
Plant_Peruraria_lobata	Peruraria lobata		
Plant_Peschiera_fuchsiaefolia	Peschiera fuchsiaefolia		
Organism_24686	Peschiera lundii		
Plant_Peschiera_van-heurckii	Peschiera van-heurckii		
Plant_Pestaloriopsis_spp.	Pestaloriopsis spp.		
Plant_Peteria_glandulosa	Peteria glandulosa		
Plant_Petiveria_allacea	Petiveria allacea		
Organism_13445	Petrocosmea kerrii		
Plant_Petrosedum_pruinatum	Petrosedum pruinatum		
Plant_Petunia_sp.	Petunia sp.		
Organism_20524	Peucedanum rablense		
Organism_23230	Peucedanum turcomanicum		
Plant_Peumus_sp.	Peumus sp.		
Plant_Pfaffia_rhodozyma	Pfaffia rhodozyma		
Plant_Phacellis_fusca	Phacellis fusca		
Organism_12047	Phaeanthus crassipetalus		
Plant_Phaeanthus_ebrateolatus	Phaeanthus ebrateolatus		
Organism_25756	Phalaenopsis fimbriata		
Organism_54322	Phalaenopsis sp.		
Plant_Phalaenopsis_taenialis	Phalaenopsis taenialis		
Plant_Phalhinhaea_cernua	Phalhinhaea cernua		
Plant_Phaseolus_atropurpureum	Phaseolus atropurpureum		
Plant_Phebalum_ralstonii	Phebalum ralstonii		
Organism_16970	Phegopteris polypodioides		
Plant_Phelinus_sp.	Phelinus sp.		
Plant_Pherethima_aspergillum	Pherethima aspergillum		
Plant_Pheum_palmatum	Pheum palmatum		
Plant_Philenoptera_laxiflora	Philenoptera laxiflora		
Organism_24902	Phillyrea media		
Plant_Philodendron_angustisectum	Philodendron angustisectum		
Plant_Philotheca_hispidula	Philotheca hispidula		
Plant_Philyrea_spp.	Philyrea spp.		
Plant_Phizobium	Phizobium		
Plant_Phlebalium_nudum	Phlebalium nudum		
Plant_Phlegmariurus_acifolius	Phlegmariurus acifolius		
Plant_Phlegmariurus_intermedius	Phlegmariurus intermedius		
Plant_Phlojodicarpus_spp.	Phlojodicarpus spp.		
Plant_Phlomis_cancellata	Phlomis cancellata		
Plant_Phlomis_muscicola	Phlomis muscicola		
Plant_Phomu_sp.	Phomu sp.		
Organism_57076	Phoradendron brachystachyum		
Plant_Phylica_fengeriana	Phylica fengeriana		
Plant_Phyllanthron_comorense	Phyllanthron comorense		
Plant_Phyllanthus_multilocularis	Phyllanthus multilocularis		
Plant_Phyllanthus_niruroides	Phyllanthus niruroides		
Organism_14844	Phyllarthron madagascariensis		
Plant_Phyllobotryon_spathulatum	Phyllobotryon spathulatum		
Plant_Phyllocactus_hybridus	Phyllocactus hybridus		
Plant_Physematium_plummerae	Physematium plummerae		
Plant_Physochliana_alaica	Physochliana alaica		
Plant_Phytolocca_esculenta	Phytolocca esculenta		
Plant_Picrorrhiza_scrophulariaeflora	Picrorrhiza scrophulariaeflora		
Organism_11250	Pieris taiwanensis		
Plant_Pierriera_madagascariensis	Pierriera madagascariensis		
Plant_Pilocarpus_affinis_pauciflorus	Pilocarpus affinis pauciflorus		
Organism_19934	Pilocereus chrysacanthus		
Plant_Pilocereus_guerroronis	Pilocereus guerroronis		
Organism_18132	Pilocereus sargentianus		
Organism_7580	Pilosocereus tweedyanus		
Plant_Pilotrichella_cuspidata	Pilotrichella cuspidata		
Plant_Pimelea_spp.	Pimelea spp.		
Organism_19544	Pimenta officinalis		
Plant_Pimenta_pseudocaryophyllus	Pimenta pseudocaryophyllus		
Organism_22570	Pimpinella thellungiana		
Plant_Pinus_ellotii	Pinus ellotii		
Organism_20727	Pinus khasya		
Plant_Pinus_maritime	Pinus maritime		
Plant_Piper_aff._pedicellatum	Piper aff. pedicellatum		
Organism_55093	Piper bavinum		
Plant_Piper_boehimerfolium	Piper boehimerfolium		
Plant_Piper_boehmerifolium	Piper boehmerifolium		
Plant_Piper_bowiei	Piper bowiei		
Plant_Piper_caldense	Piper caldense		
Plant_Piper_chamaejasme	Piper chamaejasme		
Plant_Piper_dactylostigmum	Piper dactylostigmum		
Plant_Piper_holtonii	Piper holtonii		
Plant_Piper_lamarckianum	Piper lamarckianum		
Plant_Piper_lihotzkyanum	Piper lihotzkyanum		
Plant_Piper_mikanianum	Piper mikanianum		
Plant_Piper_puberullum	Piper puberullum		
Plant_Piper_rectrofractum	Piper rectrofractum		
Plant_Piper_ribesoides	Piper ribesoides		
Plant_Piper_sulvaticum	Piper sulvaticum		
Plant_Piper_trichostachya	Piper trichostachya		
Plant_Pipotrix_areolare	Pipotrix areolare		
Organism_12085	Piptadenia moniliformis		
Plant_Piptadenia_retusa	Piptadenia retusa		
Plant_Piptostigma_glabrescens	Piptostigma glabrescens		
Organism_57229	Piptothrix pubens		
Organism_56502	Piptothrix sinaloae		
Plant_Piquiera_trinerva	Piquiera trinerva		
Plant_Pirola_sp.	Pirola sp.		
Organism_57136	Piscidia communis		
Plant_Pitaria_punctata	Pitaria punctata		
Plant_Pitcairnia_rubiflora	Pitcairnia rubiflora		
Organism_23979	Pitcairnia tabuliformis		
Plant_Pithecellobium_sp.	Pithecellobium sp.		
Plant_Pithecollobium_bubalinum	Pithecollobium bubalinum		
