# sources (priority): gbif,ncbi
# gbif: https://api.gbif.org/v1 (species/match + vernacularNames); langs=eng
# ncbi: NCBI Taxonomy taxdump (https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdmp.zip)
# retrieved: 2026-08-18
organism_id	scientific_name	chosen_source	display_common_name	gbif_accepted_name	gbif_usageKey	gbif_rank	gbif_matchType	ncbi_taxid	all_common_names
Plant_Centaurea_inermis	Centaurea inermis	none		Centaurea inermis Velen.	3128379	SPECIES	EXACT	1486531	
Organism_45233	Centaurea nervosa	gbif	Singleflower Knapweed	Centaurea nervosa Willd.	3127955	SPECIES	EXACT	1436112	gbif:eng:Singleflower Knapweed; gbif:eng:Singleflower knapweed; gbif:eng:singleflower knapweed
Plant_Centaurea_stoebe	Centaurea stoebe	gbif	spotted knapweed	Centaurea stoebe L.	3127727	SPECIES	EXACT	72152	gbif:eng:Panicled Knapweed; gbif:eng:Panicled Knapweed; gbif:eng:Panicled Knapweed; gbif:eng:Spotted Knapweed; gbif:eng:Spotted Knapweed; gbif:eng:Spotted knapweed; gbif:eng:Spotted knapweed; gbif:eng:spotted knapweed; gbif:eng:spotted knapweed; gbif:eng:spotted knapweed; gbif:eng:spotted knapweed
Organism_14657	Centaurium cachanlahuen	none		Centaurium cachanlahuen (Molina) B.L.Rob.	5595161	SPECIES	EXACT	225565	
Plant_Centella_sp.	Centella sp.	none		Centella L.	3034124	GENUS	HIGHERRANK	43068	
Organism_49467	Cephalocroton cordofanus	none		Cephalocroton cordofanus Hochst.	3055908	SPECIES	EXACT	1487790	
Organism_12828	Cephalotus follicularis	gbif	Australian Pitcher Plant	Cephalotus follicularis Labill.	5576485	SPECIES	EXACT	3775	gbif:eng:Albany pitcher plant; gbif:eng:Albany-pitcherplant; gbif:eng:Albany-pitcherplant; gbif:eng:Australian Pitcher Plant; gbif:eng:Australian Pitcher Plant
Plant_Ceratocapnos_claviculata	Ceratocapnos claviculata	gbif	Climbing Corydalis	Ceratocapnos claviculata (L.) Lidén	7315229	SPECIES	EXACT	1095360	gbif:eng:Climbing Corydalis; gbif:eng:Climbing Corydalis; gbif:eng:climbing corydalis; gbif:eng:Climbing Corydalis
Plant_Ceratodon_purpureus	Ceratodon purpureus	gbif	Fire Moss	Ceratodon purpureus (Hedw.) Brid.	5281381	SPECIES	EXACT	3225	gbif:eng:Redshank; gbif:eng:Redshank [moss]; gbif:eng:Redshank [moss]; gbif:eng:Redshank [moss]; gbif:eng:Fire Moss; gbif:eng:Fire Moss; gbif:eng:Redshank; gbif:eng:Redshank; gbif:eng:Redshank; gbif:eng:fire moss; gbif:eng:Redshank
Plant_Ceratonia_sp.	Ceratonia sp.	none		Ceratonia L.	2962230	GENUS	HIGHERRANK	20339	
Plant_Ceropegia_penicillata	Ceropegia penicillata	none		Ceropegia penicillata (Deflers) Bruyns	9265715	SPECIES	EXACT	52825	
Plant_Ceropegia_plicatiloba	Ceropegia plicatiloba	none		Ceropegia plicatiloba (Lavranos) Bruyns	9611095	SPECIES	EXACT	52825	
Plant_Ceropegia_umbellata	Ceropegia umbellata	none		Ceropegia umbellata (Haw.) Bruyns	9558782	SPECIES	EXACT	52825	
Organism_319	Chaetomorpha crassa	none		Chaetomorpha crassa (C.Agardh) Kütz.	2644602	SPECIES	EXACT	162064	
Plant_Chaetomorpha_linum	Chaetomorpha linum	gbif	Sea Hair	Chaetomorpha linum (O.F.Müll.) Kütz.	2644592	SPECIES	EXACT	162065	gbif:eng:Sea Hair; gbif:eng:Sea Hair
Plant_Chamaecrista_glandulosa_var._glandulosa	Chamaecrista glandulosa var. glandulosa	gbif	Jamaican broom	Chamaecrista glandulosa var. glandulosa	7224467	VARIETY	EXACT	2815469	gbif:eng:Jamaican broom
Organism_46316	Chamaecytisus prolifer	none		Chamaecytisus prolifer (L.f.) Link	7344665	SPECIES	EXACT	49805	
Plant_Chamaecytisus_pygmaeus	Chamaecytisus pygmaeus	none		Chamaecytisus pygmaeus (Willd.) Rothm.	5354557	SPECIES	EXACT	3771624	
Plant_Chamaeleon_gummifer	Chamaeleon gummifer	gbif	Pine Thistle	Chamaeleon gummifer (L.) Cass.	5391617	SPECIES	EXACT	143183	gbif:eng:Pine Thistle
Plant_Chamomilla_aurea	Chamomilla aurea	none		Asteraceae	3065	FAMILY	HIGHERRANK		
Organism_50192	Championella japonica	none		Championella japonica (Thunb.) Bremek.	5574348	SPECIES	EXACT		
Organism_56560	Chassalia parvifolia	none		Chassalia parvifolia K.Schum.	2912655	SPECIES	EXACT	110843	
Organism_1609	Cheirolophus sempervirens	none		Cheirolophus sempervirens (L.) Pomel	3097075	SPECIES	EXACT	65000	
Organism_9307	Chenopodium fremontii	gbif	Fremont's goosefoot	Chenopodium fremontii S.Watson	6448032	SPECIES	EXACT	1072215	gbif:eng:Fremont's goosefoot; gbif:eng:Fremont's goosefoot; gbif:eng:Frémont's goosefoot; gbif:eng:Fremont's goosefoot
Plant_Chenopodium_sp.	Chenopodium sp.	none		Chenopodium L.	3083823	GENUS	HIGHERRANK	3123308	
Organism_13442	Chirita micromusa	none		Chirita micromusa B.L.Burtt	3818249	SPECIES	EXACT	48772	
Organism_413	Chlorella zofingiensis	none		Chlorella M.Beijerinck, 1890	2638467	GENUS	HIGHERRANK	31302	
Organism_14214	Chlorodesmis fastigiata	gbif	Green Hair Algae	Chlorodesmis fastigiata (C.Agardh) S.C.Ducker, 1969	8556759	SPECIES	EXACT	189431	gbif:eng:Green Hair Algae
Plant_Chlorophytum_comosum	Chlorophytum comosum	gbif	Spider-plant	Chlorophytum comosum (Thunb.) Jacques	2774846	SPECIES	EXACT	34182	gbif:eng:Bracket plant; gbif:eng:Green Hen And Chickens; gbif:eng:Hen And Chickens; gbif:eng:Hen-And-Chickens; gbif:eng:Hen-and-Chicks; gbif:eng:Spider Ivy; gbif:eng:Spider Plant; gbif:eng:Spider plant; gbif:eng:Spider-plant; gbif:eng:Walking Anthericum; gbif:eng:ribbonplant; gbif:eng:ribbonplant; gbif:eng:spider plant; gbif:eng:spider-ivy; gbif:eng:spider-ivy; gbif:eng:spiderplant; gbif:eng:spiderplant; gbif:eng:Spider-plant
Organism_13003	Chorisia insignis	gbif	white silk floss tree	Chorisia insignis Kunth	6057272	SPECIES	EXACT	874444	gbif:eng:white silk floss tree
Plant_Christella_acuminata	Christella acuminata	none		Christella acuminata (Houtt.) Holttum	9627346	SPECIES	EXACT	2137817	
Organism_26714	Chromolaena collina	none		Chromolaena collina (DC.) R.M.King & H.Rob.	3087776	SPECIES	EXACT	287012	
Organism_29598	Chrysanthemoides monilifera	gbif	Boneseed	Chrysanthemoides monilifera (L.) Norl.	5406263	SPECIES	EXACT	378867	gbif:eng:Boneseed; gbif:eng:Higgin's-curse; gbif:eng:bitoubush; gbif:eng:brother-berry; gbif:eng:jungle-flower; gbif:eng:Bitou bush; gbif:eng:Boneseed; gbif:eng:Boneseed; gbif:eng:Higgin's curse; gbif:eng:Jungle flower; gbif:eng:Salt bush
Organism_47163	Chrysanthemum ircutianum	none		Leucanthemum Hill	7684028	GENUS	HIGHERRANK	13422	
Organism_51193	Chrysanthemum makinoi	none		Chrysanthemum makinoi Matsum. & Nakai	3091543	SPECIES	EXACT	1478180	
Plant_Chrysocoma_ciliata	Chrysocoma ciliata	none		Chrysocoma ciliata L.	8389589	SPECIES	EXACT	191239	
Organism_23754	Chrysosplenium flagelliferum	gbif	Stolon golden saxifrage	Chrysosplenium flagelliferum F.Schmidt	5567453	SPECIES	EXACT	61246	gbif:eng:Stolon golden saxifrage
Organism_2076	Chrysosplenium maximowiczii	none		Chrysosplenium maximowiczii Franch. & Sav.	5567368	SPECIES	EXACT	78268	
Plant_Chuquiraga_straminea	Chuquiraga straminea	none		Chuquiraga straminea Sandwith	3109523	SPECIES	EXACT	1582467	
Plant_Cicer_baldshuanicum	Cicer baldshuanicum	none		Cicer baldshuanicum (Popov) Lincz.	2947353	SPECIES	EXACT	3775507	
Plant_Cicer_judicum	Cicer judicum	gbif	Judean chickpea	Cicer judaicum Boiss.	2947339	SPECIES	FUZZY	3826	gbif:eng:Judean chickpea
Organism_4338	Cinnamomum burmannii Nees ex BI	gbif	Batavia cinnamon	Cinnamomum burmanni (Nees & T.Nees) Blume	3033985	SPECIES	FUZZY	119261	gbif:eng:Batavia cinnamon; gbif:eng:Batavia cinnamon; gbif:eng:Batavia-cassia; gbif:eng:Batavia-cassia; gbif:eng:Cinnamon tree; gbif:eng:Indonesian cinnamon; gbif:eng:Indonesian-cassia; gbif:eng:Indonesian-cassia; gbif:eng:Java cinnamon; gbif:eng:Java-cassia; gbif:eng:Java-cassia; gbif:eng:Korintje-cassia; gbif:eng:Korintje-cassia; gbif:eng:Malaysian Cinnamon; gbif:eng:Malaysian cinnamon; gbif:eng:Padang cassia; gbif:eng:Padang cassia; gbif:eng:Padang cassia; gbif:eng:Padang cinnamon; gbif:eng:Padang cinnamon; gbif:eng:Padang-cassia; gbif:eng:Padang-cassia; gbif:eng:korintje; ncbi:-:Batavia cinnamon
Plant_Cinnamomum_spp.	Cinnamomum spp.	none		Cinnamomum Schaeff.	3033980	GENUS	HIGHERRANK	13428	
Organism_47210	Cissus rotundifolia	gbif	Arabian wax cissus	Cissus rotundifolia (Forssk.) Vahl	3039168	SPECIES	EXACT	416102	gbif:eng:Arabian wax cissus; gbif:eng:Venezuelan treebine
Plant_Citharexylum_spinosum	Citharexylum spinosum	gbif	Fiddlewood	Citharexylum spinosum L.	2925396	SPECIES	EXACT	222865	gbif:eng:Florida fiddlewood; gbif:eng:Florida fiddlewood; gbif:eng:Savannah Berry; gbif:eng:Spiny Fiddlewood; gbif:eng:Spiny fiddlewood; gbif:eng:Susanna Berry; gbif:eng:fiddlewood; gbif:eng:spiny fiddlewood; gbif:eng:spiny fiddlewood; gbif:eng:spiny fiddlewood; gbif:eng:Fiddlewood; gbif:eng:Susanna Berry; gbif:eng:Fiddlewood; gbif:eng:Savannah Berry; gbif:eng:fiddlewood
Plant_Citronella_gongonha	Citronella gongonha	none		Citronella gongonha (Mart.) R.A.Howard	3597135	SPECIES	EXACT	159357	
Plant_Citrullus_sp.	Citrullus sp.	none		Citrullus Schrad. ex Eckl. & Zeyh.	8257011	GENUS	HIGHERRANK	3653	
Plant_Citrus_excelsa	Citrus excelsa	none		Citrus × excelsa Wester	3832307	SPECIES	EXACT	1766678	
Organism_54077	Citrus lumia	none		Citrus × lumia Risso	3831490	SPECIES	EXACT	2706	
Plant_Citrus_tangemna	Citrus tangemna	gbif	tangelo	Citrus × tangelo J.W.Ingram & H.E.Moore	3190163	SPECIES	FUZZY	2706	gbif:eng:tangelo; gbif:eng:tangelo; gbif:eng:uglifruit
Organism_323	Cladophora japonica	none		Cladophora Kützing, 1843	2643712	GENUS	HIGHERRANK	162069	
Organism_327	Cladophora ohkuboana	none		Cladophora ohkuboana Holmes, 1896	5272635	SPECIES	EXACT	162070	
Organism_335	Cladophoropsis membranacea	none		Cladophoropsis membranacea (Bang ex C.Agardh) Børgesen	2644890	SPECIES	EXACT	34123	
Plant_Claoxylon_parviflorum	Claoxylon parviflorum	none		Claoxylon parviflorum A.Juss.	3060521	SPECIES	EXACT	3128556	
Organism_48764	Clematis songarica	none		Clematis songarica Bunge	3928102	SPECIES	EXACT	1907494	
Organism_12282	Cleome graveolens	none		Cleome graveolens Ewart, 1907	3872612	SPECIES	EXACT	25782	
Organism_22437	Cleome icosandra	none		Cleome icosandra L.	3054215	SPECIES	EXACT	25782	
Plant_Clinopodium_albanicum	Clinopodium albanicum	none		Clinopodium albanicum (Griseb. ex K.Malý) Melnikov	9584011	SPECIES	EXACT	3778348	
Plant_Clintonia_borealis	Clintonia borealis	gbif	yellow clintonia	Clintonia borealis (Aiton) Raf.	2753574	SPECIES	EXACT	34183	gbif:eng:Blue Bead-lily; gbif:eng:Bluebead; gbif:eng:Bluebead; gbif:eng:Clinton's lily; gbif:eng:Corn-lily; gbif:eng:Yellow Clintonia; gbif:eng:blue bead-lily; gbif:eng:blue bead-lily; gbif:eng:bluebead; gbif:eng:bluebead; gbif:eng:bluebead lily; gbif:eng:corn lily; gbif:eng:corn-lily; gbif:eng:corn-lily; gbif:eng:snake berries; gbif:eng:yellow clintonia; gbif:eng:yellow clintonia; gbif:eng:yellow clintonia; gbif:eng:Bluebead Lily; gbif:eng:Clinton Lily; gbif:eng:Poisonberry; gbif:eng:bluebead lily; gbif:eng:corn lily
Organism_11928	Clitoria macrophylla	none		Clitoria macrophylla Wall. ex Benth.	2946571	SPECIES	EXACT	43365	
Organism_8859	Clusia spiritu-sanctensis	none		Clusia spiritu-sanctensis G.Mariz & B.Weinberg	5555953	SPECIES	EXACT	211720	
Plant_Cneorum_tricoccum	Cneorum tricoccum	gbif	Spurge olive	Cneorum tricoccon L.	7483998	SPECIES	FUZZY	43705	gbif:eng:Spurge olive; gbif:eng:Spurge olive
Organism_4553	Cnidium japonicum	gbif	Seashore snowparsley	Cnidium japonicum Miq.	3638188	SPECIES	EXACT	48111	gbif:eng:Seashore snowparsley
Plant_Coccinia_sp.	Coccinia sp.	none		Coccinia Wight & Arn.	2874563	GENUS	HIGHERRANK	213598	
Organism_8398	Coccoloba excoriata	none		Coccoloba excoriata L.	4032708	SPECIES	EXACT	45178	
Organism_17013	Cocculus carolinus DC.	gbif	Carolina coralbead	Cocculus carolinus (L.) DC.	3033941	SPECIES	EXACT	211976	gbif:eng:Carolina coralbead; gbif:eng:Carolina coralbead; gbif:eng:Carolina moonseed; gbif:eng:Carolina snailseed; gbif:eng:Carolina snailseed; gbif:eng:coralbead; gbif:eng:coralberry; gbif:eng:redberry moonseed; ncbi:-:red-berried moonseed
Plant_Coelidium_spp.	Coelidium spp.	none		Plantae	6	KINGDOM	HIGHERRANK	140895	
Organism_18505	Coffea congensis	gbif	Congo coffee	Coffea congensis A.Froehner	2895563	SPECIES	EXACT	49391	gbif:eng:Congo coffee; gbif:eng:Congo coffee; gbif:eng:congo coffee; gbif:eng:Congo coffee
Organism_18517	Coffea sessiliflora	none		Coffea sessiliflora Bridson	2895517	SPECIES	EXACT	49381	
Plant_Comanthosphace_stellipila	Comanthosphace stellipila	none		Comanthosphace stellipila (Miq.) S.Moore ex Briq.	3882095	SPECIES	EXACT	694321	
Organism_15818	Combretum erythrophyllum	gbif	Bushveld Willow	Combretum erythrophyllum (Burch.) Sond.	3698798	SPECIES	EXACT	507406	gbif:eng:Bushveld Willow; gbif:eng:Bushveld-Willow; gbif:eng:River Bush Willow; gbif:eng:bush-willow; gbif:eng:bush-willow; gbif:eng:river combretum; ncbi:-:bush-willow
Plant_Common_butterwort	Common butterwort	ncbi	common butterwort	Plantae	6	KINGDOM	HIGHERRANK	204362	ncbi:-:common butterwort
Organism_4318	Conandron ramondioides Sieb.et Zucc.	none		Conandron ramondioides Siebold & Zucc.	3824001	SPECIES	EXACT	121479	
Organism_35292	Conchocarpus inopinatus	none		Conchocarpus inopinatus Pirani	3835514	SPECIES	EXACT	3781834	
Organism_29961	Conospermum brachyphyllum	none		Conospermum brachyphyllum Lindl.	7287182	SPECIES	EXACT	3781990	
Organism_44223	Consolida ajacis	gbif	Larkspur	Consolida ajacis (L.) Schur	3033830	SPECIES	EXACT	37494	gbif:eng:Doubtful Knight's-spur; gbif:eng:Eastern Larkspur; gbif:eng:Larkspur; gbif:eng:Larkspur; gbif:eng:Larkspur; gbif:eng:Rocket Larkspur; gbif:eng:Rocket larkspur; gbif:eng:Rocket larkspur; gbif:eng:doubtful knight's-spur; gbif:eng:eastern larkspur; gbif:eng:larkspur; gbif:eng:rocket larkspur; gbif:eng:Larkspur; ncbi:-:rocket larkspur
Organism_20961	Coprosma tenuicaulis	gbif	Hukihuki	Coprosma tenuicaulis Hook.f.	2911374	SPECIES	EXACT	1054363	gbif:eng:Hukihuki; gbif:eng:Swamp Coprosma
Plant_Cordia_rufescens	Cordia rufescens	none		Cordia rufescens A.DC.	5660812	SPECIES	EXACT	246534	
Plant_Cordia_sebestena	Cordia sebestena	gbif	Geiger Tree	Cordia sebestena L.	5341289	SPECIES	EXACT	163077	gbif:eng:Broadleaf; gbif:eng:Dog Almond; gbif:eng:Largeleaf Geigertree; gbif:eng:Largeleaf geigertree; gbif:eng:Scarlet Accordia; gbif:eng:geigertree; gbif:eng:geranium-tree; gbif:eng:geranium-tree; gbif:eng:large-leaf geigertree; gbif:eng:large-leaf geigertree; gbif:eng:largeleaf geigertree; gbif:eng:Geiger Tree; gbif:eng:Scarlet Accordia; gbif:eng:Broadleaf; gbif:eng:Dog Almond; gbif:eng:scarlet cordia; ncbi:-:geigertree; ncbi:-:scarlet cordia
Organism_54770	Cordylanthus parviflorus	gbif	purple bird's-beak	Cordylanthus parviflorus (Ferris) Wiggins	5414582	SPECIES	EXACT	3782419	gbif:eng:purple bird's-beak; gbif:eng:purple bird's-beak; gbif:eng:small-flower birdbeak; gbif:eng:small-flower birdbeak; gbif:eng:small-flowered bird's-beak
Organism_14289	Coreopsis bigelovii	none		Coreopsis bigelovii (A.Gray) Voss	8354997	SPECIES	EXACT	159656	
Plant_Coreopsis_longula	Coreopsis longula	none		Coreopsis longula S.F.Blake	3133979	SPECIES	EXACT	3782440	
Plant_Coreopsis_spp.	Coreopsis spp.	none		Coreopsis L.	3133864	GENUS	HIGHERRANK	13448	
Plant_Coreopsis_venusta	Coreopsis venusta	none		Coreopsis venusta Kunth	3133978	SPECIES	EXACT	1532923	
Plant_Coriandrum_sp.	Coriandrum sp.	none		Coriandrum L.	3034870	GENUS	HIGHERRANK	4046	
Organism_6541	Corydalis adunca	none		Corydalis adunca Maxim.	7315134	SPECIES	EXACT	1549776	
Organism_49014	Corydalis humosa	none		Corydalis humosa Migo	5531324	SPECIES	EXACT	2290815	
Organism_6563	Corydalis longicalcarata	none		Corydalis longicalcarata H.Chuang & Z.Y.Su	7314849	SPECIES	EXACT	2993895	
Plant_Corydalis_omeiensis	Corydalis omeiensis	none		Corydalis omeiana (C.Y.Wu & H.Chuang) Z.Y.Su & Lidén	5531953	SPECIES	FUZZY	3463	
Organism_24211	Corynanthe johimbe	gbif	Yohimbe	Corynanthe johimbe K.Schum.	2909155	SPECIES	EXACT	170026	gbif:eng:Yohimbe; gbif:eng:Yohimbe
Organism_45241	Coryphantha calipensis	none		Coryphantha calipensis Bravo	3957012	SPECIES	EXACT	2609187	
Organism_54946	Coryphantha cornifera	gbif	Rhinoceros Cactus	Coryphantha cornifera (DC.) Lem.	3084436	SPECIES	EXACT	866946	gbif:eng:Rhinoceros Cactus
Organism_21020	Coryphantha macromeris var. runyonii	none		Coryphantha macromeris var. runyonii (Britton & Rose) L.D.Benson	6382418	VARIETY	EXACT	866956	
Organism_46058	Coryphantha vivipara	none		Coryphantha vivipara (Nutt.) Britton & Rose	6381899	SPECIES	EXACT	867043	
Plant_Costus_sp.	Costus sp.	none		Costus L.	2756771	GENUS	HIGHERRANK	3135634	
Organism_26854	Cotoneaster acutifolius	gbif	Ampfield Cotoneaster	Cotoneaster acutifolius Turcz.	3025770	SPECIES	EXACT	690308	gbif:eng:Ampfield Cotoneaster; gbif:eng:Peking cotoneaster; gbif:eng:Peking cotoneaster
Organism_4593	Coutoubea spicata	none		Coutoubea spicata Aubl.	7783824	SPECIES	EXACT	84878	
Organism_3832	Crambe tataria	gbif	Tartar breadplant	Crambe tataria Sebeók	5373485	SPECIES	EXACT	71346	gbif:eng:Tartar breadplant; gbif:eng:Tartarian breadplant; gbif:eng:Tartarian breadplant
Plant_Craspedolobium_schochii	Craspedolobium schochii	none		Craspedolobium schochii Harms	2952254	SPECIES	EXACT	539006	
Plant_Craspedolobium_unijugum	Craspedolobium unijugum	none		Craspedolobium unijugum (Gagnep.) Z.Wei & Pedley	8236424	SPECIES	EXACT	1672627	
Plant_Crataegus_laciniata	Crataegus laciniata	none		Crataegus laciniata Ucria	8240558	SPECIES	EXACT	2720242	
Plant_Crataegus_orientalis	Crataegus orientalis	gbif	Oriental Hawthorn	Crataegus orientalis Pall. ex M.Bieb.	3013974	SPECIES	EXACT	510734	gbif:eng:Oriental Hawthorn; gbif:eng:Oriental Hawthorn; gbif:eng:Oriental Thorn; gbif:eng:Oriental hawthorn; gbif:eng:Oriental Hawthorn; gbif:eng:Oriental Thorn
Organism_55847	Crataegus pyracantha	none		Pyracantha Roem.	10822990	GENUS	HIGHERRANK	23159	ncbi:-:hawthorn
Organism_12549	Cratoxylum prunifolium	none		Cratoxylum prunifolium Dyer	3711919	SPECIES	EXACT	198760	
Organism_55867	Crepis multicaulis	none		Crepis multicaulis Ledeb.	8357633	SPECIES	EXACT	509673	
Organism_17782	Crinum oliganthum	gbif	West Indies Mini Crinum Lily	Crinum oliganthum Urb.	2853959	SPECIES	EXACT	209103	gbif:eng:West Indies Mini Crinum Lily
Organism_20548	Critonia daleoides	none		Critonia daleoides DC.	5385795	SPECIES	EXACT	3784906	
Plant_Crossopetalum_parviflorum	Crossopetalum parviflorum	none		Crossopetalum parviflorum (Hemsl.) Lundell	5580184	SPECIES	EXACT	1034022	
Organism_26853	Crotalaria albida	gbif	Taiwan crotalaria	Crotalaria albida B.Heyne ex Roth	2942052	SPECIES	EXACT	1127379	gbif:eng:Taiwan crotalaria; gbif:eng:Taiwan crotalaria
Organism_56387	Crotalaria aridicola	gbif	Chillagoe horse-poison	Crotalaria aridicola Domin	2942966	SPECIES	EXACT	1237637	gbif:eng:Chillagoe horse-poison; gbif:eng:Chillagoe horse-poison
Organism_3960	Crotalaria prostrata	none		Crotalaria prostrata Rottler ex Willd.	2942090	SPECIES	EXACT	1208119	
Organism_25361	Croton chilensis	none		Croton chilensis Müll.Arg.	3059289	SPECIES	EXACT	323038	
Organism_47464	Croton draconoides	none		Croton draconoides Müll.Arg.	3058051	SPECIES	EXACT	518850	
Plant_Croton_eleuteria	Croton eleuteria	none		Croton L.	3057454	GENUS	HIGHERRANK	100370	
Organism_52070	Croton humilis	gbif	Pepperbush	Croton humilis L.	3057995	SPECIES	EXACT	504205	gbif:eng:Pepperbush; gbif:eng:low croton; gbif:eng:pepperbush
Plant_Croton_nepetaefolius	Croton nepetaefolius	none		Croton nepetaefolius Baill.	7720467	SPECIES	EXACT	100370	
Plant_Croton_ovalifolius	Croton ovalifolius	gbif	Yerba	Croton ovalifolius Vahl	3058656	SPECIES	EXACT	323073	gbif:eng:Yerba; gbif:eng:yerba
Plant_Croton_stellulifer	Croton stellulifer	none		Croton stellulifer Hutch.	5792355	SPECIES	EXACT	1704634	
Plant_Croton_stelluliferus	Croton stelluliferus	none		Croton stelluliferus Hutch.	3058539	SPECIES	EXACT	1704634	
Organism_952	Croton sylvaticus	gbif	Forest Croton	Croton sylvaticus Hochst.	3058910	SPECIES	EXACT	992677	gbif:eng:Forest Croton; gbif:eng:Forest Croton; gbif:eng:Forest Fever-berry
Plant_Cruciata_pedemontana	Cruciata pedemontana	gbif	Piedmont Bedstraw	Cruciata pedemontana (Bellardi) Ehrend.	5338943	SPECIES	EXACT	715652	gbif:eng:Piedmont Bedstraw; gbif:eng:Piedmont Bedstraw; gbif:eng:Piedmont bedstraw; gbif:eng:piedmont bedstraw
Organism_30100	Cryptocarya cunninghamii	none		Cryptocarya cunninghamii Meisn.	4177609	SPECIES	EXACT	2014545	
Plant_Cryptocarya_myrtifolia	Cryptocarya myrtifolia	gbif	Myrtle Quince	Cryptocarya myrtifolia Stapf	4183044	SPECIES	EXACT	1237526	gbif:eng:Myrtle Quince; gbif:eng:Myrtle Wild-Quince; gbif:eng:Myrtle-Quince; gbif:eng:Wild Camphor; gbif:eng:Wild Camphor Tree; gbif:eng:Wild-Camphor
Organism_17612	Cryptocarya velutinosa	none		Cryptocarya velutinosa Kosterm.	4181005	SPECIES	EXACT	3379829	
Plant_Cuminum_cymimum_L	Cuminum cymimum L	gbif	Cumin	Cuminum cyminum L.	3034775	SPECIES	FUZZY	52461	gbif:eng:Cumin; gbif:eng:Cumin; gbif:eng:Cumin; gbif:eng:Cumin; gbif:eng:cumin; gbif:eng:cumin; gbif:eng:Cumin
Organism_51377	Cupaniopsis macropetala	none		Cupaniopsis macropetala Radlk.	3783877	SPECIES	EXACT	1085354	
Plant_Cuphea_wrightii	Cuphea wrightii	gbif	Wright's waxweed	Cuphea wrightii A.Gray	3188678	SPECIES	EXACT	35942	gbif:eng:Wright's waxweed
Organism_7617	Curcuma chuanyujin	none		Curcuma chuanyujin C.K.Hsieh & Hao Zhang	7450606	SPECIES	EXACT	136216	
Plant_Curcuma_picta	Curcuma picta	gbif	zedoary	Curcuma picta Roxb. ex Škorničk.	2757656	SPECIES	EXACT	2200778	gbif:eng:zedoary; gbif:eng:zedoary
Plant_Cuscuta_europea	Cuscuta europea	gbif	Greater Dodder	Cuscuta europaea L.	2927493	SPECIES	FUZZY	4128	gbif:eng:European dodder; gbif:eng:European dodder; gbif:eng:Great Dodder; gbif:eng:Greater Dodder; gbif:eng:Greater Dodder; gbif:eng:Greater dodder; gbif:eng:greater dodder; gbif:eng:greater dodder; gbif:eng:greater dodder; gbif:eng:Greater Dodder; gbif:eng:Great Dodder
Plant_Cuscuta_gronovii	Cuscuta gronovii	gbif	Swamp Dodder	Cuscuta gronovii Willd. ex Schult.	2927492	SPECIES	EXACT	35886	gbif:eng:Gronovius dodder; gbif:eng:Scaldweed; gbif:eng:Scaldweed; gbif:eng:Scaldweed; gbif:eng:common dodder; gbif:eng:scaldweed; gbif:eng:scaldweed; gbif:eng:swamp dodder; gbif:eng:Swamp Dodder; gbif:eng:Swamp Dodder; gbif:eng:swamp dodder; gbif:eng:Common Dodder; gbif:eng:Common Dodder; gbif:eng:Gronovius Dodder; gbif:eng:Gronovius Dodder; gbif:eng:Gronovius dodder; gbif:eng:common dodder; gbif:eng:scaldweed; ncbi:-:swamp dodder
